measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All Ages,Cysticercosis,Number,1994,1523.01937575,1758.92352948,1333.22400637
Deaths,Global,Both,All Ages,Cysticercosis,Percent,1994,3.07168231106e-05,3.55140700977e-05,2.68878084442e-05
Deaths,Global,Both,All Ages,Tuberculosis,Number,1992,1774213.35473,1960549.90362,1661407.44321
Deaths,Global,Both,All Ages,Tuberculosis,Percent,1992,0.0373797224477,0.0411913174998,0.0349987967787
Deaths,Global,Both,All Ages,HIV/AIDS,Number,1992,474501.637045,527350.74172,428524.004034
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,1992,0.00999690988632,0.0110933943641,0.00903583259769
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,1992,2721688.59003,3520900.10057,2211516.22612
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,1992,0.0573400182111,0.0741857055727,0.0466256402889
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,1992,215606.84554,352729.916331,119540.207265
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,1992,0.00454264808283,0.00746480053673,0.0025175329499
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,1992,3016529.72006,3221807.85776,2776840.83905
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,1992,0.063553192843,0.0679678578216,0.0585846264068
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,1992,4057.89217641,4802.43461463,3489.98753142
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,1992,8.54919573352e-05,0.000101211470528,7.37021587853e-05
Deaths,Global,Both,All Ages,Otitis media,Number,1992,4847.41038872,6094.16677688,3770.21171282
Deaths,Global,Both,All Ages,Otitis media,Percent,1992,0.000102126999458,0.000127994328179,7.93170453568e-05
Deaths,Global,Both,All Ages,Meningitis,Number,1992,400584.491965,454406.334201,321619.731689
Deaths,Global,Both,All Ages,Meningitis,Percent,1992,0.00843965923835,0.00955217680703,0.00678825449528
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,1991,2199.90642257,2698.65003369,1794.89335707
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,1991,4.6789424446e-05,5.72034768337e-05,3.81211243414e-05
Deaths,Global,Both,All Ages,Dengue,Number,1991,9744.37619217,17316.4856157,3412.11907429
Deaths,Global,Both,All Ages,Dengue,Percent,1991,0.000207263696411,0.00036709136301,7.24494564153e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,1991,10000.5809755,29640.2828316,2160.68941231
Deaths,Global,Both,All Ages,Yellow fever,Percent,1991,0.000212737852332,0.000634568082006,4.5710060329e-05
Deaths,Global,Both,All Ages,Rabies,Number,1991,47677.5998385,67703.8390424,30397.0180608
Deaths,Global,Both,All Ages,Rabies,Percent,1991,0.001014047323,0.00143231474572,0.000648337369748
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1991,13627.2844553,16785.5132501,10631.5848673
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1991,0.000289836400866,0.000355927586069,0.00022579867656
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1991,28815.7188579,41735.3922545,20138.4685332
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1991,0.000612874321581,0.000887180962447,0.000426643205973
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1991,35424.5298954,45486.2676302,27218.4550534
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1991,0.000753454073022,0.000963862061475,0.000580000039978
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1991,271227.215672,343936.761617,207624.541772
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1991,0.00576867233692,0.00732539318903,0.00440233227337
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1991,180477.095756,284834.561559,106866.763241
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1991,0.00383873873148,0.00604628352963,0.00227358893941
Deaths,Global,Both,All Ages,Hepatitis,Number,1991,161534.787348,171576.892034,151575.990971
Deaths,Global,Both,All Ages,Hepatitis,Percent,1991,0.00343566971207,0.00365315410717,0.00322815807583
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1991,92398.5688192,117313.922122,60333.8924706
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1991,0.00196520630712,0.00249520416726,0.00128202425987
Deaths,Global,Both,All Ages,Encephalitis,Number,1992,106710.754255,141579.139687,70641.6115798
Deaths,Global,Both,All Ages,Encephalitis,Percent,1992,0.00224818221355,0.00298741668534,0.00148927056294
Deaths,Global,Both,All Ages,Diphtheria,Number,1992,8939.17514101,11968.6570037,6387.19121592
Deaths,Global,Both,All Ages,Diphtheria,Percent,1992,0.000188333619084,0.000251711164321,0.000134591601954
Deaths,Global,Both,All Ages,Whooping cough,Number,1992,159920.409093,299037.178743,71415.4921961
Deaths,Global,Both,All Ages,Whooping cough,Percent,1992,0.00336945507991,0.00630945302984,0.00151425761697
Deaths,Global,Both,All Ages,Tetanus,Number,1992,279106.13501,371439.365508,165095.042389
Deaths,Global,Both,All Ages,Tetanus,Percent,1992,0.00588037504385,0.00783016443887,0.00346602345333
Deaths,Global,Both,All Ages,Measles,Number,1992,850503.414119,1665869.87492,345456.048012
Deaths,Global,Both,All Ages,Measles,Percent,1992,0.017918591263,0.0352555192228,0.00731026429065
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Number,1992,18516.2685306,20685.0933408,16500.5401799
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Percent,1992,0.000390104930806,0.000435331192413,0.000347556639505
Deaths,Global,Both,All Ages,Malaria,Number,1992,783795.350198,943971.325168,623451.895767
Deaths,Global,Both,All Ages,Malaria,Percent,1992,0.0165130461732,0.0198051168966,0.0131441253496
Deaths,Global,Both,All Ages,Chagas disease,Number,1992,8767.51743435,9144.62736698,8383.56598039
Deaths,Global,Both,All Ages,Chagas disease,Percent,1992,0.000184719623789,0.00019262165802,0.000176625901999
Deaths,Global,Both,All Ages,Leishmaniasis,Number,1992,43231.8624774,73301.7763673,24259.2014493
Deaths,Global,Both,All Ages,Leishmaniasis,Percent,1992,0.000910751799986,0.0015466176606,0.000509240784678
Deaths,Global,Both,All Ages,African trypanosomiasis,Number,1992,19801.7273651,32726.4500893,10362.3109622
Deaths,Global,Both,All Ages,African trypanosomiasis,Percent,1992,0.000417188937729,0.000689634170318,0.000217762583243
Deaths,Global,Both,All Ages,Schistosomiasis,Number,1992,14871.5457244,16179.1931971,13615.353375
Deaths,Global,Both,All Ages,Schistosomiasis,Percent,1992,0.000313321343154,0.000341006891905,0.000286190149557
Deaths,Global,Both,All Ages,Cysticercosis,Number,1992,1494.09446065,1732.28734457,1306.52934938
Deaths,Global,Both,All Ages,Cysticercosis,Percent,1992,3.14777494814e-05,3.63799757871e-05,2.75838972875e-05
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1993,28592.3894444,41707.604514,20083.3238525
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1993,0.000591035382363,0.000864067632753,0.000413640450707
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1993,34688.6850323,44460.2023039,26598.6306103
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1993,0.000717073515883,0.000916024505362,0.00054992908908
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1993,272301.609137,341601.892744,210553.963072
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1993,0.00562867392255,0.00706305739631,0.00436527046883
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1993,182281.102676,286323.163736,106621.651972
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1993,0.00376816957641,0.00591522141578,0.00221027541441
Deaths,Global,Both,All Ages,Hepatitis,Number,1993,164411.635175,173887.77474,154626.284419
Deaths,Global,Both,All Ages,Hepatitis,Percent,1993,0.00339854539603,0.00360002350691,0.00319833109682
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1993,89449.1611944,112318.721692,60374.0363886
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1993,0.00184902373258,0.00232400439195,0.00124254197559
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1991,837.771264005,1176.70610833,498.393507992
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1991,1.78178844424e-05,2.50817152822e-05,1.05780932678e-05
Deaths,Global,Both,All Ages,Ebola,Number,1991,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Percent,1991,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Number,1991,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,1991,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,1995,2121.60255975,2607.56849324,1736.93723249
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,1995,4.2758068193e-05,5.24986258922e-05,3.49519112663e-05
Deaths,Global,Both,All Ages,Dengue,Number,1995,10454.7852507,17540.5936073,3404.76907223
Deaths,Global,Both,All Ages,Dengue,Percent,1995,0.000210719239746,0.000354418015203,6.90359082344e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,1995,9304.78389571,27466.6053811,1967.5786423
Deaths,Global,Both,All Ages,Yellow fever,Percent,1995,0.000187521448754,0.000553436419594,3.98813713032e-05
Deaths,Global,Both,All Ages,Rabies,Number,1995,45623.1509152,61066.1201784,28519.3990614
Deaths,Global,Both,All Ages,Rabies,Percent,1995,0.000919464704423,0.00122242611547,0.000579430681491
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1995,12441.9044378,15376.1247463,9816.08576619
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1995,0.000250749110936,0.000310637645379,0.000198116882304
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1995,28269.3197483,41656.3899852,20083.0114532
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1995,0.000569754001699,0.000837729015554,0.000405171217422
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1995,34113.6104813,43782.4325844,26003.7850572
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1995,0.000687535290621,0.000882252471141,0.000524034303329
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1995,273528.593893,340084.2554,210247.763745
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1995,0.00551261247049,0.006843292374,0.00422794021797
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1995,185510.841831,293862.578747,108223.425739
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1995,0.00373897202412,0.00589536533927,0.00218518527798
Deaths,Global,Both,All Ages,Hepatitis,Number,1995,166604.609866,175960.476626,156721.370668
Deaths,Global,Both,All Ages,Hepatitis,Percent,1995,0.00335771050586,0.00354792154988,0.00316390641834
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1993,1235.92571771,1713.03571908,745.686654038
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1993,2.55474153585e-05,3.53732127079e-05,1.5406596142e-05
Deaths,Global,Both,All Ages,Ebola,Number,1993,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Percent,1993,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Number,1993,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,1993,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1995,87009.5670247,108762.063652,59501.0406486
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1995,0.00175355537271,0.00219459793799,0.00120196589324
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,1992,2177.95707279,2658.85289138,1770.97191219
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,1992,4.58859334652e-05,5.60247355306e-05,3.72024297604e-05
Deaths,Global,Both,All Ages,Dengue,Number,1992,10318.6626891,17370.9575761,3366.88432348
Deaths,Global,Both,All Ages,Dengue,Percent,1992,0.000217411909526,0.000366751326456,7.06931662078e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,1992,8365.5051447,24455.4604993,1751.09744648
Deaths,Global,Both,All Ages,Yellow fever,Percent,1992,0.000176276819952,0.000516027298318,3.70192172894e-05
Deaths,Global,Both,All Ages,Rabies,Number,1992,46902.4360551,65795.0939427,29965.5900463
Deaths,Global,Both,All Ages,Rabies,Percent,1992,0.000988132566674,0.00138183629874,0.000630766932947
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1992,13375.251748,16564.580636,10381.6566809
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1992,0.000281791217195,0.000347793554598,0.000218606328963
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1992,28674.6209052,41168.952666,19805.0800752
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1992,0.000604119631254,0.000867827862817,0.000417350380521
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1992,35189.1802524,45042.1958159,27046.8332571
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1992,0.000741397597999,0.000947069424982,0.000569372515878
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1992,271815.746136,344198.529798,209274.55589
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1992,0.00572661745138,0.00724456463769,0.00440656921074
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1992,180936.097788,283602.003687,104747.167093
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1992,0.00381217739155,0.00596276841204,0.0022114931478
Deaths,Global,Both,All Ages,Hepatitis,Number,1992,162524.488122,172234.446303,152680.691593
Deaths,Global,Both,All Ages,Hepatitis,Percent,1992,0.00342411318446,0.00362777438203,0.00322059762217
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1992,90848.5365146,117180.488147,60452.2156027
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1992,0.00191402797309,0.00245733266694,0.0012710811787
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1994,28547.1917721,41907.0617982,19919.9032285
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1994,0.000575744451504,0.000845763566909,0.000403405923787
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1994,34489.455043,44258.7853469,26423.5574875
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1994,0.000695633073146,0.000889776250892,0.000531432813718
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1994,273007.346218,340586.864972,210058.806851
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1994,0.00550602941119,0.00684850058526,0.00422351609668
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1994,183550.597442,290941.229953,107590.671542
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1994,0.00370217695572,0.00585919982259,0.00216610381584
Deaths,Global,Both,All Ages,Hepatitis,Number,1994,165765.504773,175230.248965,155700.732117
Deaths,Global,Both,All Ages,Hepatitis,Percent,1994,0.00334322853971,0.00353722528459,0.00313804884439
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1994,88302.253146,110933.796557,59699.2003956
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1994,0.00178088081034,0.00223204023254,0.00120896771543
Deaths,Global,Both,All Ages,Tuberculosis,Number,1991,1783511.55292,1980345.82554,1668053.20896
Deaths,Global,Both,All Ages,Tuberculosis,Percent,1991,0.0379335985218,0.0422082329127,0.0354846204969
Deaths,Global,Both,All Ages,HIV/AIDS,Number,1991,374488.602514,420260.086803,335723.166364
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,1991,0.00796495238715,0.00893033657801,0.00715908109786
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,1991,2781379.11486,3549791.62086,2268221.13787
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,1991,0.0591554549202,0.0757821974977,0.0482023264656
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,1991,215646.59031,352664.004058,121447.707507
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,1991,0.0045867596155,0.00749875194871,0.002579649241
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,1991,3049440.33207,3276198.0676,2811215.51658
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,1991,0.0648583513647,0.0695693488148,0.0597578871884
